City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
350,Magdagachi,RU,53.45,125.8,-22.32,84,100,4.99,overcast clouds
351,Tautira,PF,-17.7333,-149.15,86.0,66,40,12.66,scattered clouds
352,Kenai,US,60.5544,-151.2583,35.01,86,90,10.36,light rain
353,Dukat,RU,62.55,155.55,-34.92,82,100,5.99,overcast clouds
354,Fort Nelson,CA,58.8053,-122.7002,23.0,80,75,5.75,broken clouds
355,Hirara,JP,24.8,125.2833,59.14,72,83,20.92,broken clouds
356,Yumen,CN,40.2833,97.2,16.77,76,0,13.09,clear sky
357,Ingham,US,42.6,-84.3833,34.0,93,90,3.44,light snow
358,Ca Mau,VN,9.1769,105.15,70.12,84,28,4.38,scattered clouds
359,Atbasar,KZ,51.8,68.3333,7.09,94,0,9.6,clear sky
360,Sakakah,SA,29.9697,40.2064,51.8,43,0,4.61,clear sky
361,Dali,CN,25.7,100.1833,36.64,87,100,5.44,overcast clouds
362,Praia Da Vitoria,PT,38.7333,-27.0667,61.0,94,75,33.31,light intensity drizzle rain
363,Prado,BR,-17.3411,-39.2208,77.72,79,0,8.3,clear sky
364,Pori,FI,61.4833,21.7833,19.4,93,90,5.75,overcast clouds
365,Shache,CN,38.4167,77.2406,17.83,83,41,0.81,scattered clouds
366,Tuatapere,NZ,-46.1333,167.6833,54.05,61,33,7.94,light rain
367,Lisakovsk,KZ,52.5369,62.4936,-2.06,91,0,9.31,clear sky
368,Estelle,US,29.8458,-90.1067,63.0,29,20,6.91,few clouds
369,Buraydah,SA,26.326,43.975,55.4,62,0,5.75,clear sky
370,Meulaboh,ID,4.1363,96.1285,75.9,85,96,5.1,overcast clouds
371,Turayf,SA,31.6725,38.6637,50.0,62,75,13.8,broken clouds
372,Komsomolskiy,UZ,40.4272,71.7189,37.4,56,80,6.91,broken clouds
373,Kencong,ID,-8.2833,113.3667,75.79,87,100,3.31,overcast clouds
374,Elizabeth City,US,36.2946,-76.2511,51.01,49,1,11.5,clear sky
375,Namibe,AO,-15.1961,12.1522,74.3,73,99,9.82,overcast clouds
376,Makakilo City,US,21.3469,-158.0858,73.4,83,90,4.61,moderate rain
377,Ambilobe,MG,-13.2,49.05,75.07,92,55,1.39,light rain
378,Hami,CN,42.8,93.45,14.4,75,0,2.59,clear sky
379,Acapulco,MX,16.8634,-99.8901,84.2,74,40,6.91,scattered clouds
380,Gimli,CA,50.6336,-96.9907,8.6,78,100,10.36,overcast clouds
381,Coquimbo,CL,-29.9533,-71.3436,66.2,63,0,14.97,clear sky
382,Karaj,IR,35.8355,51.0103,42.8,70,22,4.61,few clouds
383,Filadelfia,US,39.9523,-75.1638,46.0,49,75,16.11,broken clouds
384,Cidreira,BR,-30.1811,-50.2056,76.75,88,100,7.45,moderate rain
385,Tsaratanana,MG,-16.7833,47.65,76.73,74,92,0.89,overcast clouds
386,Tanout,NE,14.9709,8.8879,69.78,22,98,16.04,overcast clouds
387,Cabedelo,BR,-6.9811,-34.8339,80.6,69,0,12.66,clear sky
388,Kaitangata,NZ,-46.2817,169.8464,61.0,47,88,14.0,overcast clouds
389,Ashland,US,40.8167,-82.2665,33.8,86,90,5.75,snow
390,Margate,GB,51.3813,1.3862,41.0,79,100,1.99,overcast clouds
391,Jining,CN,35.405,116.5814,27.81,79,0,3.51,clear sky
392,Rabaul,PG,-4.1967,152.1721,79.14,79,6,4.21,clear sky
393,Pisco,PE,-13.7,-76.2167,73.4,73,0,25.32,clear sky
394,Whitianga,NZ,-36.8333,175.7,67.42,55,44,13.47,scattered clouds
395,Vilhena,BR,-12.7406,-60.1458,73.4,94,40,5.75,light rain
396,Alta Floresta,BR,-9.8756,-56.0861,80.6,78,75,3.44,broken clouds
397,Arrecife,ES,28.963,-13.5477,60.8,72,20,6.91,few clouds
398,Rawson,AR,-43.3002,-65.1023,67.78,51,16,14.65,few clouds
399,Mahon,ES,39.8885,4.2658,51.8,71,0,12.66,clear sky
400,La Libertad,EC,-2.2333,-80.9,84.2,70,0,8.05,clear sky
401,Kopong,BW,-24.4833,25.8833,82.06,52,100,8.12,overcast clouds
402,San Jeronimo,PE,-11.9472,-75.2829,61.14,54,96,4.65,moderate rain
403,Husavik,IS,66.0449,-17.3389,32.0,86,90,2.3,snow
404,Spirovo,RU,57.419,34.9766,-3.33,92,54,3.06,broken clouds
405,Rota,ES,36.6224,-6.3586,48.99,87,0,3.44,clear sky
406,Batagay-Alyta,RU,67.8006,130.4114,-34.1,82,100,1.3,overcast clouds
407,Lebu,CL,-37.6167,-73.65,60.04,73,0,21.23,clear sky
408,Hegang,CN,47.4,130.3667,-6.09,92,100,5.53,overcast clouds
409,Kiunga,PG,-6.1219,141.2906,72.03,99,100,1.9,light rain
410,Lubango,AO,-14.9172,13.4925,59.34,48,81,3.96,broken clouds
411,Adrar,MR,20.5022,-10.0711,62.33,26,100,11.97,overcast clouds
412,Pokaran,IN,26.9167,71.9167,60.17,39,0,8.55,clear sky
413,Isangel,VU,-19.55,169.2667,86.0,84,20,5.75,few clouds
414,Petauke,ZM,-14.2426,31.3253,69.57,94,100,1.72,overcast clouds
415,Along,IN,28.1667,94.7667,52.39,71,0,1.74,clear sky
416,Mareeba,AU,-17.0,145.4333,77.0,88,75,10.36,broken clouds
417,Egvekinot,RU,66.3167,-179.1667,-15.23,87,100,10.04,overcast clouds
418,Hambantota,LK,6.1241,81.1185,73.4,100,90,4.61,overcast clouds
419,Bima,ID,-8.4667,118.7167,76.84,84,100,1.86,light rain
420,Nizhniy Kuranakh,RU,58.8353,125.4869,-47.47,73,64,2.26,broken clouds
421,Coahuayana,MX,18.7333,-103.6833,82.4,47,75,6.24,broken clouds
422,Katherine,AU,-14.4667,132.2667,77.0,78,40,8.05,scattered clouds
423,Cayenne,GF,4.9333,-52.3333,82.4,74,75,11.5,broken clouds
424,Alofi,NU,-19.0595,-169.9187,86.0,70,40,6.91,scattered clouds
425,Nacala,MZ,-14.5428,40.6728,79.34,89,71,7.54,broken clouds
426,Vestmannaeyjar,IS,63.4427,-20.2734,36.84,81,100,27.76,overcast clouds
427,Dingle,PH,10.9995,122.6711,74.34,91,100,6.02,overcast clouds
428,San Pascual,PH,13.7975,121.0342,74.19,90,100,10.11,overcast clouds
429,Howard Springs,AU,-12.497,131.047,78.8,94,0,3.44,clear sky
430,Udachnyy,RU,66.4167,112.4,-35.99,81,100,2.39,overcast clouds
431,Lincoln,US,40.8,-96.667,42.01,57,88,8.99,overcast clouds
432,Kizhinga,RU,51.8462,109.9097,-19.05,85,94,1.92,overcast clouds
433,Kishni,IN,27.0247,79.2634,51.6,59,0,6.13,clear sky
434,Iracoubo,GF,5.4802,-53.2011,77.83,84,93,12.41,overcast clouds
435,Bonanza,NI,14.0289,-84.591,83.41,56,100,4.59,overcast clouds
436,Thaton,MM,16.9206,97.3714,69.91,63,64,3.4,broken clouds
437,Vaitape,PF,-16.5167,-151.75,81.34,76,0,14.2,clear sky
438,Goderich,CA,43.7501,-81.7165,32.0,93,100,4.61,light snow
439,Nha Trang,VN,12.25,109.1833,73.4,68,40,21.85,scattered clouds
440,Basco,PH,20.4487,121.9702,69.01,81,98,33.91,overcast clouds
441,Zhob,PK,31.3411,69.4481,44.4,50,0,2.53,clear sky
442,Jonesboro,US,35.8423,-90.7043,50.0,40,1,13.8,clear sky
443,Atikokan,CA,48.7555,-91.6216,20.71,96,98,2.73,overcast clouds
444,Karratha,AU,-20.7377,116.8463,90.12,52,65,5.39,broken clouds
445,Ponferrada,ES,42.5466,-6.5962,39.0,88,20,3.0,few clouds
446,Sun Valley,US,39.5963,-119.776,55.99,35,1,3.44,clear sky
447,Tari,NG,12.4086,4.4914,76.84,17,100,10.25,overcast clouds
448,Tiznit,MA,29.5833,-9.5,55.27,57,0,1.79,clear sky
449,Sambava,MG,-14.2667,50.1667,78.49,86,37,5.68,scattered clouds
450,Lermontovka,RU,47.1453,134.3383,-7.64,89,93,4.56,overcast clouds
451,Taquarituba,BR,-23.5331,-49.2444,70.66,90,99,4.81,moderate rain
452,Le Port,RE,-20.9373,55.2919,78.8,73,0,17.27,clear sky
453,Vanimo,PG,-2.6741,141.3028,78.55,84,85,4.9,light rain
454,Vao,NC,-22.6667,167.4833,76.95,82,92,11.88,overcast clouds
455,Los Llanos De Aridane,ES,28.6585,-17.9182,66.2,63,75,6.91,broken clouds
456,Montrose,US,38.4166,-108.2673,44.6,33,1,0.78,clear sky
457,Cairns,AU,-16.9167,145.7667,77.0,88,75,10.36,broken clouds
458,Bloemhof,ZA,-27.6469,25.607,73.99,22,0,4.81,clear sky
459,Utica,US,43.1009,-75.2327,33.8,86,90,6.91,light snow
460,Casablanca,MA,33.5928,-7.6192,53.01,100,20,1.14,fog
461,Carballo,ES,43.213,-8.691,51.01,96,15,1.81,few clouds
462,Turhal,TR,40.3875,36.0811,30.2,93,90,2.3,light snow
463,Gari,RU,59.4307,62.3497,-12.95,89,7,5.23,clear sky
464,Tucuma,BR,-0.1833,-50.05,80.06,82,4,7.63,clear sky
465,Ravensburg,DE,47.7833,9.6167,36.0,93,90,3.44,light snow
466,Kyzyl,RU,51.7,94.45,-9.08,83,100,1.45,overcast clouds
467,Pokrovka,KG,42.3414,78.0056,27.66,62,1,6.98,clear sky
468,Abu Samrah,SY,35.3029,37.1841,47.77,81,24,15.46,few clouds
469,Te Anau,NZ,-45.4167,167.7167,47.79,82,79,5.86,light rain
470,Gornyak,RU,50.9942,81.4661,11.64,87,100,9.26,overcast clouds
471,Anqing,CN,30.5092,117.0506,34.99,75,0,5.61,clear sky
472,Inhambane,MZ,-23.865,35.3833,78.66,87,100,5.03,overcast clouds
473,Palauig,PH,15.435,119.9045,78.13,66,97,4.59,overcast clouds
474,Coihaique,CL,-45.5752,-72.0662,64.4,52,40,11.5,scattered clouds
475,Vostok,RU,46.4856,135.8833,-14.01,88,9,3.94,clear sky
476,Tonantins,BR,-2.8731,-67.8022,81.81,90,74,4.05,moderate rain
477,Boende,CD,-0.2167,20.8667,69.17,95,100,1.12,overcast clouds
478,Hagere Selam,ET,6.4833,38.5167,48.47,71,14,1.79,few clouds
479,Ossora,RU,59.2353,163.0719,0.43,91,100,22.46,light snow
480,Charters Towers,AU,-20.1,146.2667,73.56,87,96,10.13,overcast clouds
481,Hopkinsville,US,36.8656,-87.4886,42.8,52,20,17.27,few clouds
482,Arlit,NE,18.7369,7.3853,69.1,22,100,9.64,overcast clouds
483,Inirida,CO,3.8653,-67.9239,82.02,89,100,1.16,moderate rain
484,Salinopolis,BR,-0.6136,-47.3561,81.52,78,99,10.09,overcast clouds
485,Grants,US,35.1473,-107.8514,59.0,6,1,19.57,clear sky
486,Ville-Marie,CA,47.3335,-79.433,14.0,79,90,14.97,light snow
487,Mogadishu,SO,2.0371,45.3438,76.68,81,99,21.72,overcast clouds
488,Parabel,RU,58.6978,81.4825,13.82,95,100,12.59,overcast clouds
489,Nome,US,64.5011,-165.4064,5.0,78,1,4.61,clear sky
490,Sumbe,AO,-11.2061,13.8437,75.81,81,100,9.84,overcast clouds
491,Taoudenni,ML,22.6783,-3.9836,59.4,29,19,15.99,few clouds
492,Mlonggo,ID,-6.5333,110.7,78.39,85,100,12.95,moderate rain
493,Leczna,PL,51.3012,22.8814,5.0,100,0,4.61,clear sky
494,Rudbar,AF,30.15,62.6,54.64,35,0,3.85,clear sky
495,Jurmala,LV,56.968,23.7704,3.2,85,0,4.61,clear sky
496,Kudahuvadhoo,MV,2.6708,72.8944,81.57,72,1,8.05,clear sky
497,Bismarck,US,46.8083,-100.7837,32.0,69,1,11.5,clear sky
498,Tahta,EG,26.7693,31.5021,57.2,38,0,10.36,clear sky
499,Kushima,JP,31.4583,131.2333,30.0,74,40,4.61,scattered clouds
500,Dedza,MW,-14.3779,34.3332,62.47,100,100,1.36,light rain
501,Cajnice,BA,43.5575,19.0711,23.0,93,90,3.44,light snow
502,Ixtapa,MX,20.7,-105.2,71.6,78,20,10.36,few clouds
503,Torrington,US,41.8007,-73.1212,39.99,75,94,5.01,overcast clouds
504,Nizwa,OM,22.9333,57.5333,58.12,46,48,2.37,scattered clouds
505,Wenatchee,US,47.4235,-120.3103,44.01,70,1,4.81,clear sky
506,Wanaka,NZ,-44.7,169.15,51.91,57,48,8.46,moderate rain
507,Alice Springs,AU,-23.7,133.8833,55.4,54,0,4.61,clear sky
508,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.6,69,0,21.85,clear sky
509,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,30.99,8,100,1.01,overcast clouds
510,Oranjemund,NA,-28.55,16.4333,64.36,84,0,7.05,clear sky
511,Bintulu,MY,3.1667,113.0333,75.2,94,20,3.44,light rain
512,Odweyne,SO,9.4092,45.064,68.61,43,0,6.31,clear sky
513,Gazanjyk,TM,39.2446,55.5154,43.88,77,71,1.59,broken clouds
514,Vilyuysk,RU,63.7553,121.6247,-37.44,82,100,3.33,overcast clouds
515,Mana,GF,5.6592,-53.7767,79.72,78,100,11.01,overcast clouds
516,San Cristobal,VE,7.7669,-72.225,86.0,58,40,12.66,scattered clouds
517,Timizart,DZ,36.8,4.2667,46.9,54,0,6.08,clear sky
518,Nanortalik,GL,60.1432,-45.2371,27.09,95,100,3.87,overcast clouds
519,Ulladulla,AU,-35.35,150.4667,68.0,68,0,6.91,clear sky
520,Zhigansk,RU,66.7697,123.3711,-46.35,78,84,5.68,broken clouds
521,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,84.0,80,43,2.19,scattered clouds
522,Olafsvik,IS,64.8945,-23.7142,33.96,95,99,15.99,light snow
523,San Jose,US,37.3394,-121.895,75.2,25,20,6.91,few clouds
524,Oktyabrskiy,RU,54.4815,53.471,-6.11,90,100,3.78,overcast clouds
525,Rincon,US,32.296,-81.2354,55.4,35,75,10.36,broken clouds
526,Portland,US,45.5234,-122.6762,51.01,87,90,3.44,overcast clouds
527,Juneau,US,58.3019,-134.4197,42.8,81,90,8.05,snow
528,Dawei,MM,14.0833,98.2,74.1,54,79,12.73,broken clouds
529,Baruun-Urt,MN,46.6806,113.2792,-18.54,87,65,3.96,broken clouds
530,Kybartai,LT,54.6386,22.7632,-3.75,91,0,1.66,clear sky
531,Haines Junction,CA,60.7522,-137.5108,21.2,86,81,1.14,broken clouds
532,Aktau,KZ,43.65,51.2,35.6,87,90,11.18,overcast clouds
533,Luganville,VU,-15.5333,167.1667,83.82,75,56,6.96,broken clouds
534,Loukhi,RU,66.0764,33.0381,17.76,96,96,6.22,overcast clouds
535,Saint Anthony,US,45.0205,-93.218,21.99,86,90,4.61,overcast clouds
536,Isabela,PH,6.7085,121.9711,77.0,94,90,12.66,moderate rain
537,Goleta,TN,36.8181,10.305,55.4,62,20,12.66,few clouds
538,Kushmurun,KZ,52.4503,64.6311,0.81,91,0,8.63,clear sky
539,Madingou,CG,-4.1536,13.55,73.8,90,100,1.99,overcast clouds
540,Broome,US,42.2506,-75.833,37.99,69,90,10.36,overcast clouds
541,Srednekolymsk,RU,67.45,153.6833,-39.21,81,76,3.76,broken clouds
542,Fereydunshahr,IR,32.941,50.121,24.44,97,94,5.06,light snow
543,Lesosibirsk,RU,58.2358,92.4828,10.11,94,100,6.73,overcast clouds
544,Oussouye,SN,12.485,-16.5469,77.0,50,0,6.91,clear sky
545,Guerrero Negro,MX,27.9769,-114.0611,78.42,19,0,5.37,clear sky
546,New London,US,41.4834,-72.0662,43.0,49,20,16.11,few clouds
547,Mundra,IN,22.85,69.7333,66.63,41,0,8.32,clear sky
548,Orlik,RU,52.5178,99.825,7.34,87,100,3.44,overcast clouds
549,Namatanai,PG,-3.6667,152.4333,80.96,79,83,10.56,broken clouds
550,Melo,UY,-32.3667,-54.1833,75.25,55,57,12.37,broken clouds
551,Eyl,SO,7.9803,49.8164,74.1,69,0,14.72,clear sky
552,Kampot,KH,10.6167,104.1833,77.0,57,20,11.5,few clouds
553,Crowley,US,30.2141,-92.3746,64.0,35,0,3.0,clear sky
554,Aksarka,RU,66.5606,67.7975,-15.21,88,100,18.05,overcast clouds
555,Virginia Beach,US,36.8529,-75.978,50.0,46,42,1.99,scattered clouds
556,Fuerte,PH,17.5381,120.3644,76.66,65,96,17.96,overcast clouds
557,Lata,PT,40.1629,-8.3327,48.99,86,44,2.71,scattered clouds
558,Seymchan,RU,62.8833,152.4333,-30.77,80,100,2.82,overcast clouds
559,Abay,KZ,49.6311,72.8539,19.4,73,0,8.95,clear sky
560,Itaparica,BR,-12.8883,-38.6786,84.2,61,40,12.66,scattered clouds
561,Xichang,CN,27.8964,102.2634,32.56,89,3,0.81,clear sky
562,Bemidji,US,47.4736,-94.8803,23.0,93,90,9.22,overcast clouds
563,Careiro Da Varzea,BR,-3.2003,-59.8119,91.4,62,40,3.44,scattered clouds
564,Lufilufi,WS,-13.8745,-171.5986,86.0,74,40,9.22,scattered clouds
565,Agadir,MA,30.4202,-9.5982,53.6,76,0,2.73,clear sky
566,Inuvik,CA,68.3499,-133.7218,-4.0,84,83,3.44,broken clouds
567,Sorland,NO,67.667,12.6934,30.2,93,75,2.3,broken clouds
568,Toora-Khem,RU,52.4675,96.11,0.59,89,97,0.36,overcast clouds
569,Galle,LK,6.0367,80.217,77.32,83,86,1.92,overcast clouds
570,Poum,NC,-20.2333,164.0167,82.13,81,100,14.81,moderate rain
571,Salinas,US,36.6777,-121.6555,75.2,35,1,5.75,clear sky
572,Bjornevatn,NO,69.6672,29.9847,30.2,86,0,14.97,light snow
573,Abha,SA,18.2164,42.5053,55.4,87,0,1.86,clear sky
574,Punta Cardon,VE,11.6581,-70.215,80.37,71,25,24.52,scattered clouds
575,Maracas,BR,-13.4411,-40.4308,68.7,83,24,10.42,few clouds
576,Faya,SA,18.3851,42.4509,55.4,87,0,2.35,clear sky
577,Sale,MA,34.0389,-6.8166,44.6,100,84,3.38,broken clouds
578,Samastipur,IN,25.85,85.7833,54.57,74,0,1.32,clear sky
579,Keita,NE,14.7551,5.7749,80.6,16,0,6.91,clear sky
580,Tarpon Springs,US,28.1461,-82.7568,62.01,63,100,5.86,overcast clouds
581,Paveh,IR,35.0434,46.3565,34.99,87,9,3.89,clear sky
582,Nemuro,JP,43.3236,145.575,21.54,97,95,1.68,light snow
583,Kununurra,AU,-15.7667,128.7333,80.6,89,34,4.61,light rain
584,Puri,IN,19.8,85.85,64.4,94,0,3.44,mist
585,Saint Marys,US,30.7305,-81.5465,57.2,35,1,10.36,clear sky
586,Shihezi,CN,44.3,86.0333,-3.8,87,0,0.78,clear sky
587,Hofn,IS,64.2539,-15.2082,38.23,73,100,11.83,overcast clouds
588,Parelhas,BR,-6.6878,-36.6575,87.03,40,85,19.17,overcast clouds
589,Manggar,ID,-2.8833,108.2667,78.94,85,100,16.13,light rain
590,Rantauprapat,ID,2.1,99.8333,73.27,95,100,1.86,overcast clouds
591,Beloha,MG,-25.1667,45.05,76.26,82,100,9.53,overcast clouds
592,Ilulissat,GL,69.2167,-51.1,21.2,86,90,12.66,snow
593,Okhotsk,RU,59.3833,143.3,-18.35,74,100,19.8,overcast clouds
594,Saint-Joseph,RE,-21.3667,55.6167,78.8,73,0,5.75,clear sky
595,Ewa Beach,US,21.3156,-158.0072,73.4,83,90,4.61,moderate rain
596,Kijang,KR,35.2442,129.2139,24.8,54,20,3.44,few clouds
597,Awjilah,LY,29.1081,21.2869,50.59,78,0,8.75,clear sky
598,Taltal,CL,-25.4,-70.4833,69.48,60,22,5.26,few clouds
599,Kendari,ID,-3.945,122.4989,75.13,94,100,2.51,overcast clouds
600,Koulikoro,ML,14.0,-7.75,72.46,19,100,8.97,overcast clouds
601,Boulder,US,40.0833,-105.3505,50.0,25,1,5.75,clear sky
602,Henties Bay,NA,-22.116,14.2845,68.0,85,64,7.58,broken clouds
603,Seybaplaya,MX,19.65,-90.6667,78.8,38,20,9.22,few clouds
604,Severo-Yeniseyskiy,RU,60.3725,93.0408,-8.64,92,100,4.27,overcast clouds
605,Sikasso,ML,10.9167,-7.0,75.27,18,0,5.26,clear sky
606,Yekaterinoslavka,RU,50.3734,129.1139,-22.79,87,99,7.2,overcast clouds
607,Doha,QA,25.2867,51.5333,68.0,68,0,3.44,clear sky
608,Colon,PA,9.3592,-79.9014,81.0,79,7,8.99,clear sky
609,Liverpool,GB,53.4106,-2.9779,41.0,87,75,4.61,broken clouds
610,Bacsalmas,HU,46.1265,19.3326,23.11,94,0,4.14,clear sky
611,La Rioja,ES,42.25,-2.5,48.2,76,90,10.36,overcast clouds
612,Palora,EC,-1.7,-77.9333,80.6,69,75,6.91,light rain
613,Sidney,AU,-33.8679,151.2073,73.4,60,0,5.75,clear sky
614,Muisne,EC,0.6,-80.0333,82.4,83,40,8.05,scattered clouds
615,Harper,LR,4.375,-7.7169,78.91,81,0,7.54,clear sky
616,Shingu,JP,33.7333,135.9833,32.97,88,0,6.22,clear sky
617,Carlagan,PH,14.975,122.0456,75.58,86,100,28.19,light rain
618,Adre,TD,13.4667,22.2,64.6,23,29,9.73,scattered clouds
619,Nivala,FI,63.9167,24.9667,21.99,94,100,4.76,overcast clouds
620,Puerto Colombia,CO,10.9878,-74.9547,86.0,62,20,8.05,few clouds
621,Tura,IN,25.5198,90.2201,58.64,67,0,4.12,clear sky
622,Araouane,ML,18.9048,-3.5265,64.9,24,15,11.39,few clouds
623,Morgan City,US,29.6994,-91.2068,64.0,31,1,9.22,clear sky
624,Cedar City,US,37.6775,-113.0619,48.2,25,1,6.91,clear sky
625,Petrovsk-Zabaykalskiy,RU,51.273,108.843,-12.3,87,100,3.2,overcast clouds
626,Williamsport,US,41.2412,-77.0011,39.99,65,90,6.91,overcast clouds
627,Roald,NO,62.5833,6.1333,41.0,70,40,10.36,scattered clouds
628,Gondar,ET,12.6,37.4667,56.25,39,35,6.4,scattered clouds
629,Rio Gallegos,AR,-51.6226,-69.2181,71.6,49,20,16.11,few clouds
630,Matay,EG,28.419,30.7792,51.35,58,0,7.52,clear sky
631,San Nicola,IT,40.6116,8.991,53.6,71,20,3.44,few clouds
632,Kamenka,RU,51.3223,42.7678,-0.99,87,100,5.48,overcast clouds
633,Bokoro,TD,12.3807,17.0568,74.01,18,59,10.6,broken clouds
634,Sayyan,YE,15.1718,44.3244,46.35,51,0,1.52,clear sky
635,Padang,ID,-0.9492,100.3543,75.2,94,75,2.3,light rain
636,Manacapuru,BR,-3.2997,-60.6206,91.4,55,20,6.91,few clouds
637,Vesyegonsk,RU,58.664,37.2604,1.22,94,95,4.9,overcast clouds
638,Champerico,GT,14.3,-91.9167,87.8,66,40,9.22,scattered clouds
639,Carroll,US,39.5501,-77.0164,44.6,53,75,8.05,broken clouds
640,Kayes,ML,14.0,-11.0,76.62,15,78,6.8,broken clouds
641,Dong Hoi,VN,17.4833,106.6,56.95,85,100,14.85,overcast clouds
642,Caucaia,BR,-3.7361,-38.6531,82.4,69,40,9.22,scattered clouds
643,Yerofey Pavlovich,RU,53.9667,121.9667,-28.39,76,49,4.27,scattered clouds
644,Lixourion,GR,38.2019,20.4314,46.27,57,100,4.12,overcast clouds
645,Biak,ID,-0.9131,122.8766,75.78,88,100,5.19,light rain
646,Izumo,JP,35.3667,132.7667,33.8,80,75,14.97,light snow
647,Tabou,CI,4.423,-7.3528,78.94,82,2,6.73,clear sky
648,Charlestown,AU,-32.95,151.6667,72.0,92,73,1.83,broken clouds
649,Zverinogolovskoye,RU,54.4586,64.8542,-0.13,89,0,9.93,clear sky
650,Parvatipuram,IN,18.7833,83.4333,68.76,86,65,0.74,broken clouds
651,Luba,GQ,3.4568,8.5547,78.8,83,20,5.75,few clouds
652,Pueblo Nuevo,MX,23.3833,-105.3833,72.3,20,0,3.62,clear sky
653,Plettenberg Bay,ZA,-34.0527,23.3716,65.52,88,18,8.25,few clouds
654,Hue,VN,16.4667,107.6,62.6,94,75,20.71,moderate rain
655,Jinchang,CN,38.4953,102.1739,22.82,60,0,2.66,clear sky
656,Tekkali,IN,18.6167,84.2333,70.77,77,63,4.32,broken clouds
657,Pangnirtung,CA,66.1451,-65.7125,-7.6,71,20,2.55,few clouds
658,Broken Hill,AU,-31.95,141.4333,59.0,58,15,18.41,few clouds
659,Raudeberg,NO,61.9875,5.1352,37.99,89,93,20.78,overcast clouds
660,Tecoanapa,MX,16.5167,-98.75,83.84,60,35,10.29,scattered clouds
661,Miles City,US,46.4083,-105.8406,35.6,51,90,6.91,overcast clouds
662,Pontianak,ID,-0.0333,109.3333,75.2,94,40,4.99,scattered clouds
663,Sola,VU,-13.8833,167.55,84.2,89,90,6.91,light rain
664,Fare,PF,-16.7,-151.0167,81.39,74,0,12.91,clear sky
665,Camacha,PT,33.0833,-16.3333,59.0,58,75,6.91,broken clouds
666,Carbonia,IT,39.1672,8.5222,55.4,76,40,16.11,scattered clouds
667,Conakry,GN,9.538,-13.6773,80.56,65,68,6.82,broken clouds
668,Lobito,AO,-12.3481,13.5456,75.79,76,91,7.23,overcast clouds
669,Moron,AR,-34.6534,-58.6198,80.01,32,0,5.01,clear sky
670,Albion,US,42.2431,-84.753,33.8,93,90,4.61,light snow
671,Asfi,MA,32.2994,-9.2372,55.58,71,0,9.71,clear sky
672,Kingaroy,AU,-26.5333,151.8333,71.6,94,75,5.75,broken clouds
673,Nuuk,GL,64.1835,-51.7216,24.8,74,90,9.22,light snow
674,Hovd,MN,48.0056,91.6419,0.95,81,94,1.05,overcast clouds
675,Riberalta,BO,-10.9833,-66.1,89.6,58,75,9.22,light rain
676,Orange Cove,US,36.6244,-119.3137,69.01,45,1,3.29,clear sky
677,Kebumen,ID,-7.6687,109.6519,50.0,98,99,3.44,overcast clouds
678,Prince Rupert,CA,54.3161,-130.3201,44.6,87,90,4.61,light rain
679,Nakamura,JP,32.9833,132.9333,31.5,90,0,4.99,clear sky
680,Miri,MY,4.4148,114.0089,73.4,100,20,3.44,few clouds
681,Petrozavodsk,RU,61.7849,34.3469,15.8,92,85,4.47,overcast clouds
682,Povenets,RU,62.8487,34.8262,13.68,95,91,5.06,light snow
683,Tangkak,MY,2.2673,102.5453,77.0,78,20,8.05,few clouds
684,Kabo,CF,7.6994,18.629,77.22,19,6,5.03,clear sky
685,Mayo,US,38.8876,-76.5119,46.99,46,75,3.44,broken clouds
686,Reshetnikovo,RU,56.45,36.5667,-10.16,90,8,2.19,clear sky
687,Marquette,US,46.5333,-87.6335,26.01,90,100,7.87,overcast clouds
688,Sisimiut,GL,66.9395,-53.6735,17.67,93,99,21.52,light snow
689,Rundu,NA,-17.9333,19.7667,69.17,89,100,7.14,light rain
690,Marzuq,YE,14.4,46.4667,60.76,50,42,1.95,scattered clouds
691,Yenagoa,NG,4.9247,6.2642,77.95,85,27,5.64,scattered clouds
692,Carutapera,BR,-1.195,-46.02,81.36,75,59,8.08,broken clouds
693,Tarko-Sale,RU,64.9225,77.785,-0.89,93,100,12.64,overcast clouds
694,Sukhodol,RU,53.9006,51.2117,-9.18,90,44,0.78,scattered clouds
695,Bucerias,MX,20.75,-105.3333,71.6,78,20,10.36,few clouds
696,Wajir,KE,1.7471,40.0573,86.43,30,88,9.31,overcast clouds
697,Chaadayevka,RU,53.1427,45.9122,-9.26,89,97,0.45,overcast clouds
698,Olga,RU,43.7444,135.2892,1.29,85,60,3.74,broken clouds
699,Flinders,AU,-34.5833,150.8552,69.01,77,20,1.99,few clouds
700,Loikaw,MM,19.6742,97.2094,55.2,71,5,1.54,clear sky
701,Antsohihy,MG,-14.8796,47.9875,77.04,94,9,1.54,light rain
